n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos,receta
1000,jitter,20.0,1,20000,21000,0.3954545855522156,0.14607173204421997,0.2864243686199188,0.3733867406845093,16,36.4,f16761a9
1000,jitter,20.0,2,20000,21000,0.37714096903800964,0.14112985134124756,0.2799597978591919,0.3945862054824829,13,36.4,f16761a9
1000,gaussiana,20.0,0,20000,21000,0.6648989319801331,0.24323798716068268,0.3711346685886383,-0.043433547019958496,83,36.4,f16761a9
1000,gaussiana,20.0,1,20000,21000,0.6370155811309814,0.21908490359783173,0.347390741109848,0.06017744541168213,61,36.5,f16761a9
1000,gaussiana,20.0,2,20000,21000,0.49890029430389404,0.18613049387931824,0.323213666677475,0.20154410600662231,5,36.4,f16761a9
1000,block_bootstrap,20.0,0,20000,21000,0.48854050040245056,0.17025168240070343,0.3094291090965271,0.26966041326522827,23,37.0,f16761a9
1000,block_bootstrap,20.0,1,20000,21000,0.4677886664867401,0.1641780436038971,0.3091754913330078,0.2957149147987366,62,37.0,f16761a9
1000,block_bootstrap,20.0,2,20000,21000,0.42517727613449097,0.1520930677652359,0.3012371063232422,0.34755659103393555,48,37.0,f16761a9
1000,vae,20.0,0,20000,21000,0.4527297616004944,0.1725209355354309,0.3071122169494629,0.259925901889801,72,36.7,f16761a9
1000,vae,20.0,1,20000,21000,0.5127923488616943,0.1843905746936798,0.3188161551952362,0.20900791883468628,35,36.7,f16761a9
1000,vae,20.0,2,20000,21000,0.44261449575424194,0.16460295021533966,0.30346667766571045,0.29389214515686035,19,36.7,f16761a9
1000,wgan_gp,20.0,0,20000,21000,0.51877361536026,0.1836247593164444,0.3210946321487427,0.2122930884361267,50,37.8,f16761a9
1000,wgan_gp,20.0,1,20000,21000,0.41769716143608093,0.15386268496513367,0.29550155997276306,0.3399654030799866,54,37.7,f16761a9
1000,wgan_gp,20.0,2,20000,21000,0.405487060546875,0.14760836958885193,0.29654818773269653,0.3667948842048645,38,37.7,f16761a9
1000,realnvp,20.0,0,20000,21000,0.4350016117095947,0.1485222429037094,0.2899932861328125,0.3628746271133423,21,37.0,f16761a9
1000,realnvp,20.0,1,20000,21000,0.39889296889305115,0.14520663022994995,0.28466537594795227,0.3770977854728699,55,37.0,f16761a9
1000,realnvp,20.0,2,20000,21000,0.4638458490371704,0.1599389612674713,0.30795717239379883,0.31389957666397095,14,37.0,f16761a9
3000,ninguno,0.0,0,0,3000,0.45688602328300476,0.16023828089237213,0.30213701725006104,0.3126155734062195,90,7.4,f16761a9
3000,ninguno,0.0,1,0,3000,0.4010342061519623,0.15219789743423462,0.29258817434310913,0.34710693359375,92,7.4,f16761a9
3000,ninguno,0.0,2,0,3000,0.3909943401813507,0.15050522983074188,0.2902558445930481,0.35436809062957764,64,7.4,f16761a9
3000,jitter,0.16666666666666666,0,500,3500,0.4413866102695465,0.1567893922328949,0.3006986975669861,0.3274105191230774,87,8.2,f16761a9
3000,jitter,0.16666666666666666,1,500,3500,0.387197881937027,0.1470029652118683,0.2876212000846863,0.3693919777870178,94,8.2,f16761a9
3000,jitter,0.16666666666666666,2,500,3500,0.38106051087379456,0.14883530139923096,0.2876318097114563,0.36153167486190796,86,8.2,f16761a9
3000,gaussiana,0.16666666666666666,0,500,3500,0.45204129815101624,0.16197770833969116,0.3058030605316162,0.30515384674072266,84,8.2,f16761a9
3000,gaussiana,0.16666666666666666,1,500,3500,0.45002585649490356,0.16554120182991028,0.3034958243370056,0.2898672819137573,28,8.2,f16761a9
3000,gaussiana,0.16666666666666666,2,500,3500,0.3909481167793274,0.15330573916435242,0.29286932945251465,0.34235453605651855,69,8.2,f16761a9
