fit_seed,n_fit,n_synth,training_seconds,sampling_seconds,sd_x,sd_x_real,curtosis_x,curtosis_x_real,asimetria_x,asimetria_x_real,sd_y,sd_y_real,acf_abs_lag1,acf_abs_lag1_real,acf_abs_lag21,acf_abs_lag21_real,err_acf_abs,leverage_lag1,leverage_lag1_real,err_corr_xy,ks_x,w1_x,ks_y,w1_y,ks_x_col_media,w1_x_col_media,err_corr_xx_pearson,err_corr_xx_spearman,discriminative_auc
42,101151,102406,42.060988199998974,55.5563550000079,0.671867,1.0,24.173185,28.373854,-0.42971468,-0.70645404,0.8250537,1.0,-0.015484446,0.062702954,-0.011098719,-0.017884878,0.0266132466495037,-0.00011402157,-0.024825463,0.0384119187165151,0.0719300061464309,0.197143116626778,0.304669976234436,0.6364454634955784,0.0857689969241619,0.2008532622220429,0.0511072111376099,0.028587824331403,0.8052419921874999
43,101151,102406,43.02231080000638,55.29969070000516,0.6717631816864014,1.0,21.86503219604492,28.37385368347168,-0.436396062374115,-0.7064540386199951,0.8736310601234436,1.0,-0.015619627200067,0.0627029538154602,-0.0108857285231351,-0.0178848784416914,0.0269438922405242,0.0011078107636421,-0.0248254630714654,0.0370645815269653,0.0713600069284439,0.1949469298895479,0.3131600320339203,0.6676128179044895,0.0854311709602673,0.1985851417126353,0.0507989299029648,0.0283464113769164,0.7957414062500001
44,101151,102406,42.70261799999571,55.37143499999365,0.6818471550941467,1.0,22.091848373413086,28.37385368347168,-0.49941080808639526,-0.7064540386199951,0.8239408731460571,1.0,-0.015232609584927559,0.0627029538154602,-0.011286169290542603,-0.0178848784416914,0.026429735124111176,-0.00018592631386127323,-0.024825463071465492,0.03611040170354915,0.07004000246524811,0.19254651711122767,0.2980699837207794,0.5858092617484144,0.07989766945441563,0.19073151735249544,0.05088637613525388,0.028493723740052167,0.78404833984375
