step,loss,temporal,spectral,lr
0,0.824322521686554,0.7679634690284729,0.5635905861854553,1.0000000000000002e-06
1,0.8104979395866394,0.7552761435508728,0.552217960357666,2.0000000000000003e-06
2,0.8335800170898438,0.7767449021339417,0.5683513283729553,3e-06
3,0.7619154453277588,0.7105048894882202,0.5141054391860962,4.000000000000001e-06
4,0.7979574203491211,0.742992639541626,0.549647867679596,5e-06
5,0.8071249723434448,0.7524219155311584,0.5470302700996399,6e-06
6,0.8337595462799072,0.776565670967102,0.571938693523407,7.000000000000001e-06
7,0.8219649195671082,0.765125572681427,0.5683932304382324,8.000000000000001e-06
8,0.8221765160560608,0.7659265398979187,0.5624998211860657,9e-06
9,0.7751679420471191,0.722167432308197,0.5300052165985107,1e-05
10,0.7909671664237976,0.7368412017822266,0.541259765625,1.1000000000000001e-05
11,0.8013769388198853,0.7458081841468811,0.555687665939331,1.2e-05
12,0.7734882831573486,0.7189019322395325,0.5458633303642273,1.3000000000000001e-05
13,0.7694047689437866,0.7161731719970703,0.5323162078857422,1.4000000000000001e-05
14,0.8118381500244141,0.755882203578949,0.5595592856407166,1.5e-05
15,0.7388134002685547,0.688392162322998,0.5042123198509216,1.6000000000000003e-05
16,0.7706142663955688,0.7173890471458435,0.532252311706543,1.7000000000000003e-05
17,0.7674416899681091,0.7136882543563843,0.5375341176986694,1.8e-05
18,0.75258469581604,0.6999233961105347,0.5266129970550537,1.9e-05
19,0.7280595302581787,0.6773088574409485,0.5075064897537231,2e-05
20,0.7506611347198486,0.6981582045555115,0.525029182434082,2.1e-05
21,0.7267137765884399,0.6753081679344177,0.5140561461448669,2.2000000000000003e-05
22,0.730432391166687,0.6784771680831909,0.5195522308349609,2.3000000000000003e-05
23,0.7143612504005432,0.6642388105392456,0.5012242197990417,2.4e-05
24,0.6969191431999207,0.6480727791786194,0.48846355080604553,2.5e-05
25,0.7107751965522766,0.6598168611526489,0.509583592414856,2.6000000000000002e-05
26,0.6798318028450012,0.6317378878593445,0.4809391498565674,2.7000000000000002e-05
27,0.6843089461326599,0.6350603699684143,0.4924856722354889,2.8000000000000003e-05
28,0.6712544560432434,0.6239091157913208,0.47345322370529175,2.9e-05
29,0.7028619050979614,0.6521873474121094,0.506745457649231,3e-05
30,0.6575746536254883,0.6100707054138184,0.4750394821166992,3.1e-05
31,0.6837660670280457,0.6354066133499146,0.48359477519989014,3.2000000000000005e-05
32,0.6619039177894592,0.6145046949386597,0.47399210929870605,3.3e-05
33,0.7065097689628601,0.655476450920105,0.5103330612182617,3.4000000000000007e-05
34,0.7153290510177612,0.6639576554298401,0.513714075088501,3.5e-05
35,0.6484142541885376,0.6013328433036804,0.470814049243927,3.6e-05
