fit_seed,training_seconds,sampling_seconds,sd_x,sd_x_real,curtosis_x,curtosis_x_real,asimetria_x,asimetria_x_real,sd_y,sd_y_real,acf_abs_lag1,acf_abs_lag1_real,acf_abs_lag21,acf_abs_lag21_real,err_acf_abs,leverage_lag1,leverage_lag1_real,err_corr_xy,ks_x,w1_x,ks_y,w1_y,ks_x_col_media,w1_x_col_media,err_corr_xx_pearson,err_corr_xx_spearman,discriminative_auc
42,45.79910620000737,40.347284599993145,0.6898413,1.0,20.202599,28.373854,-0.35758537,-0.70645404,0.80815494,1.0,-0.014264394,0.062702954,-0.011072547,-0.017884878,0.0258026029914617,-0.00082011084,-0.024825463,0.0362707931752305,0.0632300376892089,0.1775939506418928,0.1627299785614013,0.3207225920057184,0.0768246668080488,0.184118901069608,0.0509648239961375,0.0284369484266381,0.7874548828125001
43,46.52239299999201,40.1076955999888,0.6912682056427002,1.0,20.296167373657227,28.37385368347168,-0.2908505499362945,-0.7064540386199951,0.8407667875289917,1.0,-0.0153854293748736,0.0627029538154602,-0.010783907957375,-0.0178848784416914,0.0267121288925409,0.0010953930905088,-0.0248254630714654,0.037698856510964,0.0654600262641906,0.1800217895323167,0.1335999965667724,0.2921021480800172,0.0785940048595269,0.1854912132214251,0.0511108681441192,0.0285438368543185,0.7860994140625
44,46.3373322999978,40.149528299996746,0.7031585574150085,1.0,19.410627365112305,28.37385368347168,-0.23363782465457916,-0.7064540386199951,0.8577804565429688,1.0,-0.015282887034118176,0.0627029538154602,-0.01082849595695734,-0.0178848784416914,0.0266728438436985,-0.0010601344984024763,-0.024825463071465492,0.036765340783896414,0.0654899924993515,0.1760521656193024,0.12019997835159302,0.2761521047501096,0.0743740060677131,0.17635607176989015,0.051135670046804776,0.028655263045664382,0.78232294921875
