step,loss,temporal,spectral,lr
0,0.9570950865745544,0.8958516120910645,0.6124349236488342,1.0000000000000002e-06
1,0.9790170788764954,0.9150461554527283,0.6397092342376709,2.0000000000000003e-06
2,0.9435169696807861,0.8838131427764893,0.5970380902290344,3e-06
3,0.9470789432525635,0.8865662217140198,0.6051273345947266,4.000000000000001e-06
4,0.9303395748138428,0.8711884021759033,0.5915114879608154,5e-06
5,0.9235937595367432,0.8645893335342407,0.5900439620018005,6e-06
6,0.968510627746582,0.9064304232597351,0.620802104473114,7.000000000000001e-06
7,0.9279135465621948,0.8668285012245178,0.6108507513999939,8.000000000000001e-06
8,0.9213553071022034,0.8614597916603088,0.5989552140235901,9e-06
9,0.901947021484375,0.8434879183769226,0.5845912098884583,1e-05
10,0.9360690116882324,0.8743810057640076,0.6168802380561829,1.1000000000000001e-05
11,0.9097407460212708,0.8504699468612671,0.5927080512046814,1.2e-05
12,0.9179887771606445,0.856967568397522,0.6102122664451599,1.3000000000000001e-05
13,0.8793796896934509,0.8209951519966125,0.5838451385498047,1.4000000000000001e-05
14,0.9065402746200562,0.8460327386856079,0.605075478553772,1.5e-05
15,0.8704276084899902,0.812493085861206,0.579345166683197,1.6000000000000003e-05
16,0.9124753475189209,0.8504239320755005,0.6205139756202698,1.7000000000000003e-05
17,0.840437114238739,0.7842023372650146,0.5623477697372437,1.8e-05
18,0.8478168845176697,0.7905043959617615,0.5731247663497925,1.9e-05
19,0.8353935480117798,0.7779636979103088,0.5742986798286438,2e-05
20,0.8229134678840637,0.7669591903686523,0.5595429539680481,2.1e-05
21,0.7923828363418579,0.7386058568954468,0.5377694964408875,2.2000000000000003e-05
22,0.8129944205284119,0.7572914958000183,0.5570294857025146,2.3000000000000003e-05
23,0.7794070243835449,0.7261691689491272,0.5323782563209534,2.4e-05
24,0.7771375179290771,0.7234490513801575,0.5368849039077759,2.5e-05
25,0.792299211025238,0.7376384735107422,0.5466073155403137,2.6000000000000002e-05
26,0.7726616263389587,0.7186898589134216,0.5397177338600159,2.7000000000000002e-05
27,0.7975116968154907,0.7420212626457214,0.5549041032791138,2.8000000000000003e-05
28,0.7654984593391418,0.7125295996665955,0.5296884775161743,2.9e-05
29,0.7665566802024841,0.7138046026229858,0.5275205373764038,3e-05
30,0.7834035754203796,0.7289708852767944,0.5443268418312073,3.1e-05
31,0.7889196276664734,0.7331610321998596,0.5575860142707825,3.2000000000000005e-05
32,0.7216063737869263,0.6716453433036804,0.4996100068092346,3.3e-05
33,0.7661565542221069,0.7125871777534485,0.5356940031051636,3.4000000000000007e-05
34,0.7700879573822021,0.7156808376312256,0.5440710783004761,3.5e-05
35,0.7342398762702942,0.6827327013015747,0.5150715112686157,3.6e-05
36,0.6878511309623718,0.639315128326416,0.48535987734794617,3.7e-05
37,0.7048171162605286,0.6559612154960632,0.48855915665626526,3.8e-05
38,0.7114823460578918,0.6614221334457397,0.5006018877029419,3.9000000000000006e-05
39,0.7023200392723083,0.6527156829833984,0.49604371190071106,4e-05
40,0.7340903282165527,0.6814433932304382,0.5264695286750793,4.1e-05
41,0.6961737871170044,0.6469172239303589,0.4925658106803894,4.2e-05
42,0.6892228722572327,0.6406838297843933,0.48539069294929504,4.3e-05
43,0.699915885925293,0.6502526998519897,0.49663203954696655,4.4000000000000006e-05
44,0.7105346918106079,0.65993732213974,0.5059733986854553,4.5e-05
45,0.7382076978683472,0.686130940914154,0.5207678079605103,4.600000000000001e-05
46,0.6972960233688354,0.6480481028556824,0.49247923493385315,4.7e-05
47,0.6965406537055969,0.6467395424842834,0.49801087379455566,4.8e-05
48,0.6953761577606201,0.6458137631416321,0.4956238567829132,4.9e-05
49,0.6760038137435913,0.6271103620529175,0.4889345169067383,5e-05
50,0.6861353516578674,0.6371482610702515,0.48987075686454773,5.1000000000000006e-05
51,0.674228310585022,0.6257566213607788,0.48471713066101074,5.2000000000000004e-05
52,0.6807461977005005,0.6323785781860352,0.4836759865283966,5.300000000000001e-05
53,0.6503564119338989,0.6043762564659119,0.45980167388916016,5.4000000000000005e-05
54,0.6973339319229126,0.6463845372200012,0.5094941854476929,5.500000000000001e-05
55,0.6613811254501343,0.6142728328704834,0.4710831046104431,5.6000000000000006e-05
56,0.6468307375907898,0.6008074879646301,0.46023261547088623,5.6999999999999996e-05
57,0.6596618294715881,0.6131311655044556,0.4653069078922272,5.8e-05
58,0.6439276933670044,0.597221314907074,0.4670639634132385,5.9e-05
59,0.6527369618415833,0.6065956354141235,0.46141317486763,6e-05
60,0.6488054990768433,0.6028152108192444,0.4599030315876007,6.1e-05
61,0.6490435004234314,0.6028420925140381,0.4620142877101898,6.2e-05
62,0.6098459959030151,0.5660284757614136,0.4381754398345947,6.3e-05
63,0.6483029723167419,0.6013275384902954,0.46975454688072205,6.400000000000001e-05
