step,loss,temporal,spectral,lr
0,0.9068509340286255,0.8457289934158325,0.611219584941864,1.0000000000000002e-06
1,0.934276819229126,0.8711748719215393,0.6310192942619324,2.0000000000000003e-06
2,0.8928380012512207,0.8330851793289185,0.5975279211997986,3e-06
3,0.9246487617492676,0.8621818423271179,0.6246693730354309,4.000000000000001e-06
4,0.9196715354919434,0.8577694296836853,0.6190211176872253,5e-06
5,0.8988854885101318,0.8380300402641296,0.608554482460022,6e-06
6,0.8860759139060974,0.8263128399848938,0.5976309180259705,7.000000000000001e-06
7,0.9008499383926392,0.839998722076416,0.6085118651390076,8.000000000000001e-06
8,0.9224213361740112,0.8593693375587463,0.6305201649665833,9e-06
9,0.8594838976860046,0.8016655445098877,0.5781835317611694,1e-05
10,0.8954660892486572,0.8351154923439026,0.6035060882568359,1.1000000000000001e-05
11,0.883208155632019,0.8225226402282715,0.6068553328514099,1.2e-05
12,0.8765104413032532,0.8160529136657715,0.6045750975608826,1.3000000000000001e-05
13,0.9100382328033447,0.8468765020370483,0.6316172480583191,1.4000000000000001e-05
14,0.8194741606712341,0.7627570629119873,0.567171037197113,1.5e-05
15,0.8450499773025513,0.7864360809326172,0.5861389636993408,1.6000000000000003e-05
16,0.8117747902870178,0.7548989057540894,0.5687587857246399,1.7000000000000003e-05
17,0.8159562945365906,0.7595335841178894,0.5642271637916565,1.8e-05
18,0.8427895307540894,0.7835969924926758,0.5919254422187805,1.9e-05
19,0.7761416435241699,0.7220694422721863,0.5407217741012573,2e-05
20,0.7884805202484131,0.7329871654510498,0.5549335479736328,2.1e-05
21,0.7708383202552795,0.7166058421134949,0.5423245429992676,2.2000000000000003e-05
22,0.8270964026451111,0.7692909240722656,0.5780549645423889,2.3000000000000003e-05
23,0.8240326642990112,0.7667250037193298,0.5730763077735901,2.4e-05
24,0.8389072418212891,0.7801225781440735,0.587846577167511,2.5e-05
25,0.8222832083702087,0.7645824551582336,0.5770077705383301,2.6000000000000002e-05
26,0.8141274452209473,0.7568546533584595,0.5727280378341675,2.7000000000000002e-05
27,0.7771795392036438,0.7224723100662231,0.547072172164917,2.8000000000000003e-05
28,0.8246444463729858,0.7672537565231323,0.5739067792892456,2.9e-05
29,0.7579154968261719,0.7050806879997253,0.5283482670783997,3e-05
30,0.786669909954071,0.7306028008460999,0.5606710314750671,3.1e-05
31,0.8281837105751038,0.7707985639572144,0.5738515853881836,3.2000000000000005e-05
32,0.7416421175003052,0.6891013979911804,0.5254068970680237,3.3e-05
33,0.8138407468795776,0.7565116882324219,0.5732905268669128,3.4000000000000007e-05
34,0.7387996315956116,0.6871396899223328,0.5165993571281433,3.5e-05
35,0.7218838930130005,0.6709465384483337,0.5093734264373779,3.6e-05
36,0.7866625189781189,0.7308250665664673,0.5583747029304504,3.7e-05
37,0.7313432693481445,0.6802746653556824,0.5106862783432007,3.8e-05
38,0.760942280292511,0.7071359753608704,0.5380630493164062,3.9000000000000006e-05
39,0.7470132112503052,0.6935901641845703,0.5342302322387695,4e-05
40,0.7791911363601685,0.725127637386322,0.5406352281570435,4.1e-05
41,0.7350456714630127,0.6829738616943359,0.5207182168960571,4.2e-05
42,0.7356330752372742,0.6836492419242859,0.5198385119438171,4.3e-05
43,0.7372320890426636,0.6842319369316101,0.5300012230873108,4.4000000000000006e-05
44,0.7937735915184021,0.7363293766975403,0.5744420886039734,4.5e-05
45,0.7264362573623657,0.6751548647880554,0.5128138065338135,4.600000000000001e-05
46,0.7372276782989502,0.6844296455383301,0.5279805064201355,4.7e-05
47,0.7803614735603333,0.7241295576095581,0.5623190999031067,4.8e-05
48,0.7714985609054565,0.7163845896720886,0.5511397123336792,4.9e-05
49,0.6792077422142029,0.6308103203773499,0.4839739501476288,5e-05
50,0.6928733587265015,0.642784059047699,0.5008928775787354,5.1000000000000006e-05
51,0.7203426361083984,0.6689795255661011,0.5136311054229736,5.2000000000000004e-05
52,0.6574247479438782,0.6107697486877441,0.4665500819683075,5.300000000000001e-05
53,0.6885288953781128,0.63959139585495,0.4893749952316284,5.4000000000000005e-05
54,0.6950518488883972,0.6460341811180115,0.4901764392852783,5.500000000000001e-05
55,0.6836897730827332,0.6345465779304504,0.49143198132514954,5.6000000000000006e-05
56,0.6915449500083923,0.64187091588974,0.4967401325702667,5.6999999999999996e-05
57,0.7363884449005127,0.6840123534202576,0.5237606167793274,5.8e-05
58,0.7079281210899353,0.6563224792480469,0.5160566568374634,5.9e-05
59,0.6599613428115845,0.6125103831291199,0.4745098650455475,6e-05
60,0.6656270623207092,0.6180071830749512,0.47619888186454773,6.1e-05
61,0.7126672267913818,0.6608892679214478,0.5177795886993408,6.2e-05
62,0.6712207198143005,0.6235623955726624,0.4765830338001251,6.3e-05
63,0.7118817567825317,0.6612124443054199,0.5066929459571838,6.400000000000001e-05
64,0.6897488236427307,0.6401364803314209,0.4961232542991638,6.500000000000001e-05
65,0.6370911598205566,0.5919011235237122,0.4519006609916687,6.6e-05
66,0.6241894960403442,0.5796224474906921,0.4456706941127777,6.7e-05
67,0.6418126821517944,0.5955550074577332,0.4625765085220337,6.800000000000001e-05
68,0.6471096277236938,0.600775957107544,0.4633364975452423,6.9e-05
69,0.6405048966407776,0.5944886207580566,0.46016278862953186,7e-05
70,0.6676344871520996,0.6199824213981628,0.47652095556259155,7.1e-05
71,0.7097219228744507,0.6591604351997375,0.5056148767471313,7.2e-05
72,0.6433444023132324,0.5977461934089661,0.45598188042640686,7.3e-05
73,0.657014787197113,0.6098639369010925,0.4715087413787842,7.4e-05
74,0.7316601872444153,0.6790705919265747,0.5258958339691162,7.500000000000001e-05
75,0.6640023589134216,0.6156432032585144,0.48359131813049316,7.6e-05
76,0.6793798804283142,0.6318057775497437,0.4757411479949951,7.7e-05
77,0.6695455312728882,0.6222597360610962,0.47285816073417664,7.800000000000001e-05
78,0.6935851573944092,0.6435630321502686,0.5002209544181824,7.900000000000001e-05
79,0.6476392149925232,0.6011643409729004,0.46474891901016235,8e-05
80,0.6844276189804077,0.634989321231842,0.49438291788101196,8.1e-05
81,0.6456180810928345,0.599423348903656,0.46194714307785034,8.2e-05
82,0.697273850440979,0.6468462944030762,0.5042757391929626,8.3e-05
83,0.6842297315597534,0.6355400085449219,0.48689693212509155,8.4e-05
84,0.7101899981498718,0.6594279408454895,0.5076207518577576,8.5e-05
85,0.6945794820785522,0.6444127559661865,0.5016670823097229,8.6e-05
86,0.6255755424499512,0.5808662176132202,0.44709303975105286,8.7e-05
87,0.6778361201286316,0.6286949515342712,0.4914115071296692,8.800000000000001e-05
88,0.6623464226722717,0.6141050457954407,0.4824135899543762,8.900000000000001e-05
89,0.6469407081604004,0.6008520722389221,0.4608864188194275,9e-05
90,0.5991588830947876,0.5563122630119324,0.42846623063087463,9.1e-05
91,0.6709381937980652,0.6229311227798462,0.48007071018218994,9.200000000000001e-05
92,0.6340723037719727,0.5880376696586609,0.46034663915634155,9.300000000000001e-05
93,0.6518679261207581,0.6046479940414429,0.47219929099082947,9.4e-05
94,0.6388136148452759,0.5931220054626465,0.4569161832332611,9.5e-05
95,0.6654365658760071,0.6177799105644226,0.4765663146972656,9.6e-05
96,0.6415423154830933,0.59505695104599,0.46485334634780884,9.7e-05
97,0.6101710200309753,0.5668556094169617,0.4331543445587158,9.8e-05
98,0.6804776191711426,0.6318634748458862,0.4861413240432739,9.900000000000001e-05
99,0.6379899978637695,0.5922375321388245,0.4575243890285492,0.0001
100,0.6591476202011108,0.612162709236145,0.46984902024269104,0.000101
101,0.6141843795776367,0.5705134868621826,0.4367092251777649,0.00010200000000000001
102,0.634003221988678,0.5889408588409424,0.45062389969825745,0.00010300000000000001
103,0.7143522500991821,0.6631900072097778,0.511622428894043,0.00010400000000000001
104,0.5820338129997253,0.540061891078949,0.4197190999984741,0.000105
105,0.6476240158081055,0.6004416942596436,0.4718233346939087,0.00010600000000000002
106,0.6247423887252808,0.580122709274292,0.44619664549827576,0.00010700000000000001
107,0.6241021156311035,0.5791539549827576,0.4494817554950714,0.00010800000000000001
108,0.6270137429237366,0.5815160274505615,0.4549770951271057,0.000109
109,0.5952755212783813,0.5522499680519104,0.4302555322647095,0.00011000000000000002
110,0.6355166435241699,0.5901513695716858,0.4536525309085846,0.00011100000000000001
111,0.6056320667266846,0.5621953010559082,0.43436750769615173,0.00011200000000000001
112,0.6565905213356018,0.6095699071884155,0.47020596265792847,0.000113
113,0.6537010073661804,0.6061291694641113,0.47571811079978943,0.00011399999999999999
114,0.6175361275672913,0.5745369791984558,0.4299912452697754,0.00011499999999999999
115,0.6321671009063721,0.5864583849906921,0.45708727836608887,0.000116
116,0.6581602096557617,0.6106627583503723,0.4749743342399597,0.000117
117,0.6489835381507874,0.6021290421485901,0.46854519844055176,0.000118
118,0.604475200176239,0.5598632097244263,0.44612008333206177,0.000119
119,0.6546487212181091,0.6076048016548157,0.4704391062259674,0.00012
120,0.6218883991241455,0.577387273311615,0.4450114965438843,0.000121
121,0.608055055141449,0.5644350647926331,0.43619996309280396,0.000122
122,0.6454142928123474,0.5995500683784485,0.45864245295524597,0.000123
123,0.6197905540466309,0.5743721723556519,0.45418402552604675,0.000124
124,0.6409449577331543,0.5950693488121033,0.45875585079193115,0.000125
125,0.6066138744354248,0.563564121723175,0.4304974377155304,0.000126
126,0.6448332071304321,0.5979521870613098,0.468810111284256,0.000127
127,0.6115424633026123,0.567960262298584,0.435822069644928,0.00012800000000000002
128,0.6639460921287537,0.6158456802368164,0.48100391030311584,0.00012900000000000002
129,0.6273593306541443,0.581760823726654,0.455984890460968,0.00013000000000000002
130,0.6088466048240662,0.5651596188545227,0.43686988949775696,0.000131
131,0.6312482357025146,0.5862603187561035,0.44987910985946655,0.000132
132,0.6308083534240723,0.5855985283851624,0.4520982503890991,0.000133
133,0.6166881322860718,0.5714647769927979,0.4522337317466736,0.000134
134,0.6396444439888,0.5931923389434814,0.4645208716392517,0.00013500000000000003
135,0.6160728335380554,0.571443498134613,0.44629353284835815,0.00013600000000000003
136,0.6439382433891296,0.5969147086143494,0.4702351987361908,0.00013700000000000002
137,0.6336624622344971,0.5877643823623657,0.45898088812828064,0.000138
138,0.6521244049072266,0.6052888631820679,0.4683552384376526,0.000139
139,0.6488502025604248,0.6026943325996399,0.46155866980552673,0.00014
140,0.6152570247650146,0.5701427459716797,0.4511430263519287,0.000141
141,0.6276386380195618,0.5810948014259338,0.4654380977153778,0.000142
142,0.6180322170257568,0.5731717944145203,0.4486043155193329,0.000143
143,0.653489351272583,0.6071570515632629,0.46332311630249023,0.000144
144,0.6194728016853333,0.5747259259223938,0.4474688768386841,0.000145
145,0.5767142176628113,0.5347464680671692,0.4196774363517761,0.000146
146,0.5881296992301941,0.5453833341598511,0.42746391892433167,0.000147
147,0.5845175981521606,0.5420512557029724,0.4246635437011719,0.000148
148,0.6422909498214722,0.59635990858078,0.4593101441860199,0.00014900000000000002
149,0.6084828972816467,0.5649979114532471,0.4348500967025757,0.00015000000000000001
150,0.6278788447380066,0.5830786824226379,0.44800177216529846,0.000151
151,0.5998060703277588,0.5562732219696045,0.4353286027908325,0.000152
152,0.6148862242698669,0.5697051286697388,0.45181113481521606,0.000153
153,0.5845075845718384,0.5424834489822388,0.42024150490760803,0.000154
154,0.6190837621688843,0.5752044320106506,0.4387933015823364,0.000155
155,0.6146700978279114,0.5701910257339478,0.4447909891605377,0.00015600000000000002
156,0.6085119843482971,0.564544141292572,0.4396786093711853,0.00015700000000000002
157,0.6264984011650085,0.5805418491363525,0.4595653712749481,0.00015800000000000002
158,0.5966336727142334,0.5532464981079102,0.433871865272522,0.00015900000000000002
159,0.6267057061195374,0.5817829370498657,0.4492276608943939,0.00016
160,0.6369318962097168,0.5906697511672974,0.46262145042419434,0.000161
161,0.5876057147979736,0.5456113815307617,0.41994357109069824,0.000162
162,0.5974964499473572,0.5542960166931152,0.4320043623447418,0.000163
163,0.6255213618278503,0.5799068808555603,0.4561445415019989,0.000164
164,0.5825244188308716,0.5394541621208191,0.43070244789123535,0.000165
165,0.5758731365203857,0.5344331860542297,0.4143994152545929,0.000166
166,0.5975778698921204,0.5554966330528259,0.4208122789859772,0.000167
167,0.5898043513298035,0.5468046069145203,0.4299974739551544,0.000168
168,0.5770174264907837,0.5363257527351379,0.40691643953323364,0.00016900000000000002
169,0.5906227231025696,0.5479846000671387,0.42638105154037476,0.00017
170,0.5538071393966675,0.5134605169296265,0.40346646308898926,0.000171
171,0.5671800374984741,0.5263257622718811,0.40854281187057495,0.000172
172,0.5887930393218994,0.5459569692611694,0.4283609390258789,0.000173
173,0.5953059196472168,0.5525763630867004,0.4272955358028412,0.000174
174,0.5916299223899841,0.5490788817405701,0.4255102574825287,0.000175
175,0.5899786949157715,0.5475034713745117,0.42475205659866333,0.00017600000000000002
176,0.5581415295600891,0.5181063413619995,0.40035197138786316,0.00017700000000000002
177,0.5780304670333862,0.5349491238594055,0.43081367015838623,0.00017800000000000002
178,0.614101231098175,0.5699456334114075,0.44155585765838623,0.00017900000000000001
179,0.5886488556861877,0.546550452709198,0.4209842383861542,0.00018
180,0.5925694704055786,0.5498674511909485,0.4270203709602356,0.000181
