n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos,receta
3000,wgan_gp,0.3333333333333333,2,1000,4000,0.3822768926620483,0.1460438072681427,0.285952478647232,0.373506486415863,99,12.6,f16761a9
3000,wgan_gp,1.0,0,3000,6000,0.6967695951461792,0.2321688532829284,0.3655972480773926,0.0040503740310668,87,15.8,f16761a9
3000,wgan_gp,1.0,1,3000,6000,0.4459413886070251,0.163777083158493,0.3022433519363403,0.29743492603302,26,15.7,f16761a9
3000,wgan_gp,1.0,2,3000,6000,0.4324243068695068,0.1568419337272644,0.2960666716098785,0.3271850943565368,21,15.7,f16761a9
3000,wgan_gp,2.333333333333333,0,7000,10000,0.6165778040885925,0.2274011224508285,0.3531046211719513,0.0245028138160705,76,22.2,f16761a9
3000,wgan_gp,2.333333333333333,1,7000,10000,0.4838826656341553,0.1649164855480194,0.3067109584808349,0.2925471663475036,43,22.2,f16761a9
3000,wgan_gp,2.333333333333333,2,7000,10000,0.4864701926708221,0.1700174957513809,0.3096433281898498,0.2706650495529175,14,22.2,f16761a9
3000,wgan_gp,6.666666666666667,0,20000,23000,0.5763756036758423,0.2253658473491668,0.349471777677536,0.0332337021827697,80,43.2,f16761a9
3000,wgan_gp,6.666666666666667,1,20000,23000,0.4518428742885589,0.1587038189172744,0.2987374365329742,0.3191980719566345,59,43.0,f16761a9
3000,wgan_gp,6.666666666666667,2,20000,23000,0.5634031891822815,0.1863113194704055,0.3235273361206054,0.2007684111595153,58,43.0,f16761a9
10000,wgan_gp,0.05,0,500,10500,0.357221245765686,0.1349298506975174,0.277167946100235,0.4211827516555786,62,30.1,f16761a9
10000,wgan_gp,0.05,1,500,10500,0.3594349920749664,0.1360716670751571,0.2782331705093384,0.4162846207618713,73,29.9,f16761a9
10000,wgan_gp,0.05,2,500,10500,0.3381883800029754,0.1344916969537735,0.2743423879146576,0.4230623245239258,66,30.1,f16761a9
10000,wgan_gp,0.1,0,1000,11000,0.3642944097518921,0.136459469795227,0.27845498919487,0.4146210551261902,76,30.8,f16761a9
10000,wgan_gp,0.1,1,1000,11000,0.3620891869068146,0.1340434104204177,0.2768965363502502,0.424985408782959,48,30.7,f16761a9
10000,wgan_gp,0.1,2,1000,11000,0.3458284139633178,0.1357113718986511,0.2754835188388824,0.417830228805542,72,30.9,f16761a9
10000,wgan_gp,0.3,0,3000,13000,0.4181928634643554,0.1560380607843399,0.2947913110256195,0.3306335210800171,13,34.0,f16761a9
10000,wgan_gp,0.3,1,3000,13000,0.3940507173538208,0.1430988609790802,0.2860675156116485,0.3861396312713623,68,34.0,f16761a9
10000,wgan_gp,0.3,2,3000,13000,0.3511519134044647,0.1361240744590759,0.2778329849243164,0.4160598516464233,66,34.2,f16761a9
10000,wgan_gp,0.7,0,7000,17000,0.4626169800758362,0.1668968647718429,0.3096606731414795,0.2840518355369568,67,40.6,f16761a9
10000,wgan_gp,0.7,1,7000,17000,0.4193280041217804,0.1492608487606048,0.2921740114688873,0.359706163406372,42,40.5,f16761a9
10000,wgan_gp,0.7,2,7000,17000,0.3732571899890899,0.1404129713773727,0.2823115587234497,0.3976614475250244,57,40.6,f16761a9
10000,wgan_gp,2.0,0,20000,30000,0.5266541242599487,0.1878449469804763,0.3285255432128906,0.1941894888877868,50,61.7,f16761a9
10000,wgan_gp,2.0,1,20000,30000,0.4981613159179687,0.1654397547245025,0.309918075799942,0.2903024554252624,14,62.0,f16761a9
10000,wgan_gp,2.0,2,20000,30000,0.4397333860397339,0.1587358713150024,0.2980359196662903,0.3190605640411377,22,61.6,f16761a9
20000,wgan_gp,0.025,0,500,20500,0.3570172488689422,0.1393409520387649,0.2818824052810669,0.4022601842880249,54,57.5,f16761a9
20000,wgan_gp,0.025,1,500,20500,0.3349850177764892,0.1292043775320053,0.270519345998764,0.4457436800003052,57,57.0,f16761a9
20000,wgan_gp,0.025,2,500,20500,0.3670310080051422,0.139137715101242,0.2809655964374542,0.4031320214271545,33,56.8,f16761a9
20000,wgan_gp,0.05,0,1000,21000,0.3485148251056671,0.1376301795244217,0.2808560132980346,0.4095990061759949,50,57.5,f16761a9
