step,loss,temporal,spectral,lr
0,0.8174237012863159,0.762921929359436,0.5450174808502197,1.0000000000000002e-06
1,0.8325104117393494,0.7765838503837585,0.5592658519744873,2.0000000000000003e-06
2,0.8419067859649658,0.7847128510475159,0.57193922996521,3e-06
3,0.8280230760574341,0.7716782689094543,0.5634482502937317,4.000000000000001e-06
4,0.8075162768363953,0.7528864145278931,0.5462983846664429,5e-06
5,0.7903634309768677,0.7373769283294678,0.5298649072647095,6e-06
6,0.8107466101646423,0.7563387155532837,0.5440791249275208,7.000000000000001e-06
7,0.8277463316917419,0.7711091041564941,0.5663720369338989,8.000000000000001e-06
8,0.8067280054092407,0.7520111799240112,0.5471680760383606,9e-06
9,0.805907130241394,0.7506011724472046,0.553059458732605,1e-05
10,0.7960184216499329,0.7415537238121033,0.5446469187736511,1.1000000000000001e-05
11,0.801535427570343,0.7465986609458923,0.5493677854537964,1.2e-05
12,0.7821757793426514,0.7280280590057373,0.5414775013923645,1.3000000000000001e-05
13,0.7937642335891724,0.7393889427185059,0.5437526702880859,1.4000000000000001e-05
14,0.765555202960968,0.7129318118095398,0.5262341499328613,1.5e-05
15,0.7374923229217529,0.6856335401535034,0.5185875296592712,1.6000000000000003e-05
16,0.7536397576332092,0.7008879780769348,0.5275178551673889,1.7000000000000003e-05
17,0.7305327653884888,0.6792584657669067,0.5127430558204651,1.8e-05
18,0.7201007604598999,0.6698544025421143,0.502463698387146,1.9e-05
19,0.7143270373344421,0.6642588973045349,0.5006812214851379,2e-05
20,0.7475823163986206,0.6946403384208679,0.5294198393821716,2.1e-05
21,0.743455708026886,0.6916942000389099,0.5176149010658264,2.2000000000000003e-05
22,0.7292758226394653,0.67823725938797,0.5103858113288879,2.3000000000000003e-05
23,0.6979546546936035,0.6484212279319763,0.4953339993953705,2.4e-05
24,0.7219136953353882,0.6717160940170288,0.5019760727882385,2.5e-05
25,0.7158144116401672,0.6647372245788574,0.5107720494270325,2.6000000000000002e-05
26,0.7188673615455627,0.6681905388832092,0.5067684650421143,2.7000000000000002e-05
27,0.68694007396698,0.6381420493125916,0.48798030614852905,2.8000000000000003e-05
28,0.6887973546981812,0.6408455967903137,0.47951745986938477,2.9e-05
29,0.7244835495948792,0.6730437874794006,0.5143974423408508,3e-05
30,0.767798662185669,0.7136557102203369,0.5414296984672546,3.1e-05
31,0.6903160810470581,0.6412869691848755,0.4902908504009247,3.2000000000000005e-05
32,0.7125315070152283,0.6619713306427002,0.5056016445159912,3.3e-05
33,0.7095854878425598,0.6596029996871948,0.4998251497745514,3.4000000000000007e-05
34,0.6868101954460144,0.6387689709663391,0.48041248321533203,3.5e-05
35,0.6802099943161011,0.6328666806221008,0.4734334349632263,3.6e-05
36,0.686461865901947,0.6381664276123047,0.48295432329177856,3.7e-05
37,0.6701450347900391,0.6232169270515442,0.4692808985710144,3.8e-05
38,0.6826741695404053,0.6338140368461609,0.48860102891921997,3.9000000000000006e-05
39,0.6727713942527771,0.625133216381073,0.476381778717041,4e-05
40,0.6885097622871399,0.6394786238670349,0.4903116524219513,4.1e-05
41,0.6885192394256592,0.6396117806434631,0.48907455801963806,4.2e-05
42,0.6592183113098145,0.6129029989242554,0.4631529152393341,4.3e-05
43,0.6564419269561768,0.6096577644348145,0.4678414762020111,4.4000000000000006e-05
44,0.6749107837677002,0.6270285248756409,0.4788223206996918,4.5e-05
45,0.6786568760871887,0.630716860294342,0.4794003665447235,4.600000000000001e-05
46,0.6412394046783447,0.5948306322097778,0.46408769488334656,4.7e-05
47,0.6439676880836487,0.5978336930274963,0.4613397717475891,4.8e-05
48,0.6349031925201416,0.5897986888885498,0.4510447680950165,4.9e-05
49,0.6552175879478455,0.6085083484649658,0.46709251403808594,5e-05
50,0.6438428163528442,0.597490668296814,0.4635215699672699,5.1000000000000006e-05
51,0.6531457304954529,0.6058060526847839,0.47339698672294617,5.2000000000000004e-05
52,0.6100550293922424,0.5660548210144043,0.4400021433830261,5.300000000000001e-05
53,0.6183565855026245,0.5736597776412964,0.44696786999702454,5.4000000000000005e-05
54,0.6245227456092834,0.5801527500152588,0.4437001049518585,5.500000000000001e-05
55,0.6359469890594482,0.590252697467804,0.4569430947303772,5.6000000000000006e-05
56,0.6262165904045105,0.5812327861785889,0.449837863445282,5.6999999999999996e-05
57,0.6123427152633667,0.5682986974716187,0.44044029712677,5.8e-05
58,0.6499879360198975,0.6042797565460205,0.4570818543434143,5.9e-05
59,0.6366643309593201,0.5909072160720825,0.4575710892677307,6e-05
60,0.5980192422866821,0.5548685789108276,0.431506872177124,6.1e-05
61,0.5839548707008362,0.5427514910697937,0.4120338559150696,6.2e-05
62,0.6312081813812256,0.5856388807296753,0.4556928277015686,6.3e-05
63,0.5935952067375183,0.5511320233345032,0.4246319532394409,6.400000000000001e-05
64,0.6430560946464539,0.5973888039588928,0.4566727876663208,6.500000000000001e-05
65,0.6039474606513977,0.5605902671813965,0.4335719048976898,6.6e-05
66,0.6096382141113281,0.5662034749984741,0.4343473017215729,6.7e-05
67,0.5817652344703674,0.5409552454948425,0.408099889755249,6.800000000000001e-05
68,0.5884003043174744,0.546421229839325,0.4197906255722046,6.9e-05
69,0.6122702360153198,0.5679535865783691,0.44316619634628296,7e-05
70,0.6111628413200378,0.5659330487251282,0.4522978961467743,7.1e-05
71,0.6119409203529358,0.5682734847068787,0.4366741180419922,7.2e-05
72,0.5919147729873657,0.5494330525398254,0.42481729388237,7.3e-05
73,0.5728898048400879,0.5322719216346741,0.40617871284484863,7.4e-05
74,0.5757417678833008,0.5351872444152832,0.4055449366569519,7.500000000000001e-05
75,0.5788808465003967,0.5377700924873352,0.4111075699329376,7.6e-05
76,0.5790446996688843,0.5378162264823914,0.4122847020626068,7.7e-05
77,0.5907508730888367,0.5492268800735474,0.41523995995521545,7.800000000000001e-05
78,0.6060524582862854,0.5632462501525879,0.4280618131160736,7.900000000000001e-05
79,0.5914584994316101,0.5494548678398132,0.42003655433654785,8e-05
80,0.6139031648635864,0.570408821105957,0.43494322896003723,8.1e-05
81,0.5778009295463562,0.5363081097602844,0.41492825746536255,8.2e-05
82,0.5842458605766296,0.5428480505943298,0.4139779806137085,8.3e-05
83,0.5876352190971375,0.5461724996566772,0.4146270155906677,8.4e-05
84,0.5863640308380127,0.5450577735900879,0.41306236386299133,8.5e-05
85,0.5738140344619751,0.5320196747779846,0.41794389486312866,8.6e-05
86,0.5856097936630249,0.5438513159751892,0.4175848960876465,8.7e-05
87,0.5668293833732605,0.5265462398529053,0.40283146500587463,8.800000000000001e-05
88,0.5642520785331726,0.5243204832077026,0.39931580424308777,8.900000000000001e-05
89,0.5792664885520935,0.5377570390701294,0.4150947034358978,9e-05
90,0.5658527612686157,0.5257576107978821,0.4009517431259155,9.1e-05
91,0.589095950126648,0.5464263558387756,0.4266960918903351,9.200000000000001e-05
92,0.5743475556373596,0.5325899124145508,0.4175761640071869,9.300000000000001e-05
93,0.565681517124176,0.525930643081665,0.39750900864601135,9.4e-05
94,0.5823617577552795,0.5407575964927673,0.4160415828227997,9.5e-05
95,0.5703458189964294,0.5298899412155151,0.4045587182044983,9.6e-05
96,0.5910369157791138,0.5489447712898254,0.42092132568359375,9.7e-05
97,0.5739349722862244,0.5331544280052185,0.4078056514263153,9.8e-05
98,0.59248286485672,0.5493239164352417,0.4315892457962036,9.900000000000001e-05
99,0.6065594553947449,0.5628321766853333,0.4372726380825043,0.0001
100,0.571394145488739,0.530536413192749,0.4085775911808014,0.000101
101,0.5829659700393677,0.5411856174468994,0.4178035259246826,0.00010200000000000001
102,0.5851448774337769,0.5439830422401428,0.4116186201572418,0.00010300000000000001
103,0.5944487452507019,0.5517553091049194,0.42693451046943665,0.00010400000000000001
104,0.5567923188209534,0.5170556902885437,0.3973664343357086,0.000105
105,0.5825991630554199,0.540910542011261,0.41688641905784607,0.00010600000000000002
106,0.5534903407096863,0.5140293836593628,0.3946097791194916,0.00010700000000000001
107,0.5551972389221191,0.5153145790100098,0.3988266587257385,0.00010800000000000001
108,0.5783842206001282,0.537220299243927,0.41163918375968933,0.000109
109,0.5448494553565979,0.5065362453460693,0.38313207030296326,0.00011000000000000002
110,0.5733728408813477,0.5330129265785217,0.4035990834236145,0.00011100000000000001
111,0.5361316204071045,0.497725248336792,0.3840634524822235,0.00011200000000000001
112,0.5685665011405945,0.5275915861129761,0.409748911857605,0.000113
113,0.5680890083312988,0.5272378921508789,0.40851131081581116,0.00011399999999999999
114,0.5729957818984985,0.5318201184272766,0.411756694316864,0.00011499999999999999
115,0.5626500248908997,0.5223284959793091,0.4032154679298401,0.000116
116,0.5993365049362183,0.5564475059509277,0.4288899004459381,0.000117
117,0.5657970309257507,0.5251560807228088,0.40640971064567566,0.000118
118,0.5713356733322144,0.529769241809845,0.41566434502601624,0.000119
119,0.5545415282249451,0.5150579810142517,0.3948352336883545,0.00012
120,0.5737841129302979,0.532494068145752,0.4129001498222351,0.000121
121,0.5672640800476074,0.526672899723053,0.40591156482696533,0.000122
122,0.5900752544403076,0.5469745397567749,0.4310070276260376,0.000123
123,0.5652201771736145,0.5247634649276733,0.40456727147102356,0.000124
124,0.5548695921897888,0.5154663920402527,0.39403194189071655,0.000125
125,0.5927749872207642,0.5505275726318359,0.42247408628463745,0.000126
126,0.5266966223716736,0.48910582065582275,0.375907838344574,0.000127
127,0.540377676486969,0.5016164183616638,0.3876126706600189,0.00012800000000000002
128,0.56019526720047,0.5208067893981934,0.3938845098018646,0.00012900000000000002
129,0.5724655985832214,0.5319615602493286,0.40504056215286255,0.00013000000000000002
130,0.5555731654167175,0.5162574648857117,0.39315712451934814,0.000131
131,0.5660433173179626,0.5258791446685791,0.4016416370868683,0.000132
132,0.550200343132019,0.511335015296936,0.3886531889438629,0.000133
133,0.5671396255493164,0.5272313356399536,0.399082750082016,0.000134
134,0.5520759224891663,0.5124992728233337,0.39576664566993713,0.00013500000000000003
135,0.542833149433136,0.5038367509841919,0.38996410369873047,0.00013600000000000003
136,0.541935920715332,0.503450334072113,0.38485613465309143,0.00013700000000000002
137,0.5783966183662415,0.5371353626251221,0.4126127064228058,0.000138
138,0.5585867762565613,0.5185167193412781,0.40070071816444397,0.000139
139,0.5592065453529358,0.5194162726402283,0.39790287613868713,0.00014
140,0.547836184501648,0.5088305473327637,0.3900565803050995,0.000141
141,0.5489032864570618,0.5099842548370361,0.38919007778167725,0.000142
142,0.5665279626846313,0.5254701375961304,0.41057807207107544,0.000143
143,0.5623387694358826,0.5230829119682312,0.3925584852695465,0.000144
144,0.5536510348320007,0.5145362019538879,0.39114853739738464,0.000145
145,0.5349715352058411,0.4966856837272644,0.3828583061695099,0.000146
146,0.5668626427650452,0.5261669158935547,0.4069572985172272,0.000147
