n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos,receta
250,wgan_gp,5.0,1,1250,1500,0.6856130957603455,0.2340262681245803,0.3739036619663238,-0.0039174556732177,3,5.5,f16761a9
250,wgan_gp,5.0,2,1250,1500,0.7308565378189087,0.2705944180488586,0.3904022574424743,-0.1607862710952758,74,5.5,f16761a9
1000,wgan_gp,0.25,0,250,1250,0.4591177999973297,0.1649088561534881,0.3021198511123657,0.2925798892974853,88,5.6,f16761a9
1000,wgan_gp,0.25,1,250,1250,0.6256070733070374,0.217641994357109,0.3555807173252105,0.0663672089576721,89,5.6,f16761a9
1000,wgan_gp,0.25,2,250,1250,0.4274104833602905,0.1610285490751266,0.3070074021816253,0.3092254996299743,70,5.6,f16761a9
1000,wgan_gp,0.5,0,500,1500,0.4732337892055511,0.1693946719169616,0.3072889745235443,0.2733368277549743,99,6.0,f16761a9
1000,wgan_gp,0.5,1,500,1500,0.6596552729606628,0.2275505661964416,0.3658013939857483,0.0238617658615112,99,6.0,f16761a9
1000,wgan_gp,0.5,2,500,1500,0.4417480230331421,0.1717487275600433,0.3158204555511474,0.2632384896278381,52,5.9,f16761a9
1000,wgan_gp,0.75,0,750,1750,0.5937962532043457,0.2002466470003128,0.3337514996528625,0.1409891247749328,83,6.4,f16761a9
1000,wgan_gp,0.75,1,750,1750,0.6820224523544312,0.2350495457649231,0.3730525970458984,-0.0083070993423461,90,6.4,f16761a9
1000,wgan_gp,0.75,2,750,1750,0.4460521340370178,0.1717812418937683,0.3175086975097656,0.2630990147590637,49,6.4,f16761a9
1000,wgan_gp,1.0,0,1000,2000,0.6106421947479248,0.2041672617197036,0.3374894857406616,0.1241706013679504,99,6.8,f16761a9
1000,wgan_gp,1.0,1,1000,2000,0.6868032813072205,0.2341971099376678,0.3747528791427612,-0.0046503543853759,3,6.8,f16761a9
1000,wgan_gp,1.0,2,1000,2000,0.453666478395462,0.1721492856740951,0.3197769522666931,0.2615201473236084,59,6.8,f16761a9
1000,wgan_gp,3.0,0,3000,4000,0.5673678517341614,0.1923805326223373,0.328687310218811,0.1747328639030456,91,9.9,f16761a9
1000,wgan_gp,3.0,1,3000,4000,0.5183054804801941,0.1794043034315109,0.3227825462818146,0.230397880077362,72,9.9,f16761a9
1000,wgan_gp,3.0,2,3000,4000,0.4380050599575043,0.1598178446292877,0.3084094226360321,0.314419150352478,86,9.9,f16761a9
1000,wgan_gp,5.0,0,5000,6000,0.4822170436382293,0.1731292158365249,0.3106331825256347,0.257316529750824,99,13.0,f16761a9
1000,wgan_gp,5.0,1,5000,6000,0.4897396862506866,0.1686249375343322,0.3097845315933227,0.2766388058662414,64,13.0,f16761a9
1000,wgan_gp,5.0,2,5000,6000,0.401754230260849,0.1490555703639984,0.2951826751232147,0.3605867624282837,74,12.9,f16761a9
3000,wgan_gp,0.25,0,750,3750,0.5322314500808716,0.186716541647911,0.321212500333786,0.1990301012992859,24,11.6,f16761a9
3000,wgan_gp,0.25,1,750,3750,0.4087055921554565,0.1531922221183776,0.2931439876556396,0.3428415060043335,66,11.5,f16761a9
3000,wgan_gp,0.25,2,750,3750,0.3852518796920776,0.1465758085250854,0.2865401208400726,0.3712243437767029,98,11.6,f16761a9
3000,wgan_gp,0.5,0,1500,4500,0.6137495040893555,0.2166445106267929,0.350628912448883,0.0706461668014526,34,12.6,f16761a9
3000,wgan_gp,0.5,1,1500,4500,0.4119786918163299,0.1530240923166275,0.2919958233833313,0.3435627222061157,76,12.7,f16761a9
3000,wgan_gp,0.5,2,1500,4500,0.4036448895931244,0.1519254297018051,0.2931226193904876,0.3482757210731506,68,12.7,f16761a9
3000,wgan_gp,0.75,0,2250,5250,0.6614404916763306,0.2291923910379409,0.359932392835617,0.0168187022209167,28,14.0,f16761a9
3000,wgan_gp,0.75,1,2250,5250,0.4242050051689148,0.1565654873847961,0.2951485812664032,0.328370988368988,68,13.9,f16761a9
3000,wgan_gp,0.75,2,2250,5250,0.4217800199985504,0.1535255908966064,0.294634997844696,0.3414114117622375,24,13.9,f16761a9
3000,wgan_gp,1.0,0,3000,6000,0.6967695951461792,0.2321688532829284,0.3655972480773926,0.0040503740310668,87,15.0,f16761a9
3000,wgan_gp,1.0,1,3000,6000,0.4459413886070251,0.163777083158493,0.3022433519363403,0.29743492603302,26,15.0,f16761a9
3000,wgan_gp,1.0,2,3000,6000,0.4324243068695068,0.1568419337272644,0.2960666716098785,0.3271850943565368,21,15.1,f16761a9
3000,wgan_gp,3.0,0,9000,12000,0.5808765888214111,0.2167962789535522,0.3428787887096405,0.069995105266571,61,25.5,f16761a9
3000,wgan_gp,3.0,1,9000,12000,0.4915444254875183,0.1583592146635055,0.2981798350811004,0.320676326751709,58,25.3,f16761a9
3000,wgan_gp,3.0,2,9000,12000,0.5209295749664307,0.1805766969919204,0.3209188878536224,0.2253685593605041,10,25.7,f16761a9
3000,wgan_gp,5.0,0,15000,18000,0.609111487865448,0.2246947586536407,0.3470196425914764,0.0361124873161315,74,35.3,f16761a9
3000,wgan_gp,5.0,1,15000,18000,0.4997079074382782,0.1665286570787429,0.3070387542247772,0.2856313586235046,86,35.0,f16761a9
3000,wgan_gp,5.0,2,15000,18000,0.5597124695777893,0.1908185333013534,0.3296718001365661,0.1814334988594055,6,35.1,f16761a9
